Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
NANDIChakki Fresh,4.1,465.0,2023-07-05,2023-08-04,30,Medium,1.0,0,10.12,0.0,356
GryhosthyAtta -,4.4,66.0,2024-06-18,2024-07-18,30,Medium,1.0,64,10.74,0.0,225
PonkathirGrand Atta,4.3,79.0,2022-11-30,2022-12-30,30,Medium,1.0,0,11.12,0.0,438
GaneshMultigrain Atta4.2487,4.2,82.0,2023-05-23,2023-06-22,30,Medium,1.0,0,11.81,0.0,209
Silver CoinTraditional,4.1,290.0,2023-07-09,2023-08-08,30,Medium,1.0,0,11.1,0.0,492
AashirvaadAtta -,4.2,58.0,2022-10-16,2022-11-15,30,Medium,1.0,0,10.58,0.0,10
VivattaAtta/Godihittu -,4.1,360.0,2025-02-08,2025-03-10,30,Medium,1.0,299,10.09,0.0,614
WheatkartChakki Fresh,4.0,270.0,2024-07-04,2024-08-03,30,Medium,1.0,80,10.16,0.0,619
PavizhamChakki Fresh,4.0,360.0,2023-02-04,2023-03-06,30,Medium,1.0,0,11.43,0.0,429
Dinesh Flour,4.0,515.0,2024-09-25,2024-10-25,30,Medium,1.0,163,11.77,0.0,161
FortunePremium Sharbati,4.3,330.0,2024-01-25,2024-02-24,30,Medium,1.0,0,10.38,0.0,203
PANSARIMP Sharbati,3.9,360.0,2024-09-22,2024-10-22,30,Medium,1.0,160,11.39,0.0,421
SamratPremium Chakki,4.0,280.0,2023-06-11,2023-07-11,30,Medium,1.0,0,11.67,0.0,489
10XShakti Chakki,4.0,240.0,2023-01-12,2023-02-11,30,Medium,1.0,0,10.21,0.0,0
AashirvaadShudh Chakki,4.0,1410.0,2024-05-06,2024-06-05,30,Medium,1.0,21,11.85,50.13,31
UttamPremium Chakki,3.9,230.0,2024-10-09,2024-11-08,30,Medium,1.0,177,10.11,0.0,602
bb RoyalChakki-Fresh-Wheat-Atta/Godihittu,4.0,550.0,2024-05-04,2024-06-03,30,Medium,1.0,19,11.66,23.51,678
GaneshDiabetes Control,3.9,79.0,2024-10-27,2024-11-26,30,Medium,1.0,195,11.55,0.0,207
PANSARIChakki Fresh,3.9,492.0,2024-05-16,2024-06-15,30,Medium,1.0,31,10.91,0.0,418
Ambe AgrofoodsTraditional,3.9,220.0,2023-05-09,2023-06-08,30,Medium,1.0,0,11.5,0.0,39
Vikram MillsFresh,3.9,233.0,2025-01-07,2025-02-06,30,Medium,1.0,267,10.8,0.0,613
RosegoldChakki Atta3.873,3.8,220.0,2025-02-18,2025-03-20,30,Low,0.0,309,12.06,0.0,466
HiltonChakki Fresh,3.8,475.0,2023-10-22,2023-11-21,30,Low,0.0,0,12.8,0.0,242
HomefillsChakki Fresh,3.7,260.0,2024-05-07,2024-06-06,30,Low,0.0,22,12.47,8.65,244
ArjunSpecial Chakki,3.6,440.0,2023-11-16,2023-12-16,30,Low,0.0,0,14.63,0.0,49
HomefillsSignature Special,3.5,332.0,2024-12-26,2025-01-25,30,Low,0.0,255,14.43,0.0,246
AHAARSuper Chakki,3.0,150.0,2024-03-17,2024-04-16,30,Low,0.0,0,14.03,0.0,7
AashirvaadAtta With,3.2,80.0,2023-04-18,2023-05-18,30,Low,0.0,0,13.01,0.0,11
GRAH LAXMIMultigrains,4.7,45.0,2023-03-11,2023-04-10,30,High,,0,5.0,0.0,205
Natureland OrganicsWheat,4.1,55.0,2024-11-25,2024-12-25,30,Medium,1.0,224,11.2,0.0,371
Sugar.FitActive Sugar,5.0,300.0,2023-08-14,2023-09-13,30,High,,0,5.0,0.0,516
AHAARSuper Whole,3.8,660.0,2023-04-18,2023-05-18,30,Low,0.0,0,14.3,0.0,8
Vijay GoldIdli,3.9,65.0,2023-04-12,2023-05-12,30,Medium,1.0,0,11.39,0.0,609
Vijay GoldBesan,4.2,78.0,2022-09-13,2022-10-13,30,Medium,1.0,0,10.6,0.0,606
Vijay GoldAkki,4.2,72.0,2024-01-03,2024-02-02,30,Medium,1.0,0,11.73,0.0,604
Double HorseWheat,4.1,75.0,2022-07-28,2022-08-27,30,Medium,1.0,0,11.7,0.0,168
GRAH LAXMIMultigrains,4.7,45.0,2023-10-24,2023-11-23,30,High,,0,5.0,0.0,205
Sugar.FitActive Sugar,5.0,300.0,2023-01-22,2023-02-21,30,High,,0,5.0,0.0,516
Natureland OrganicsWheat,4.4,70.0,2022-08-04,2022-09-03,30,Medium,1.0,0,11.07,0.0,371
Vijay GoldIdli,3.9,65.0,2024-06-01,2024-07-01,30,Medium,1.0,47,11.63,0.0,609
Vijay GoldBesan,4.2,78.0,2022-12-21,2023-01-20,30,Medium,1.0,0,10.98,0.0,606
Vijay GoldAkki,4.2,72.0,2023-04-13,2023-05-13,30,Medium,1.0,0,10.09,0.0,604
JalanChana Besan,4.3,145.0,2023-06-19,2023-07-19,30,Medium,1.0,0,11.81,0.0,259
AashirvaadSelect Sharbati,4.1,650.0,2023-09-25,2023-10-25,30,Medium,1.0,0,11.12,0.0,29
AHAARM.P. Wheat,4.1,70.0,2023-09-02,2023-10-02,30,Medium,1.0,0,11.95,0.0,5
GaneshGold -,4.3,50.0,2023-11-12,2023-12-12,30,Medium,1.0,0,10.52,0.0,208
Golden BansiHealthy,4.2,42.0,2023-05-21,2023-06-20,30,Medium,1.0,0,11.67,0.0,222
Mai RasoiDalia4.245,4.2,96.0,2023-06-02,2023-07-02,30,Medium,1.0,0,11.61,0.0,321
NiraparaRoasted Rava4.1172,4.1,54.0,2023-11-02,2023-12-02,30,Medium,1.0,0,11.44,0.0,381
GRAH LAXMISabudana47,4.0,85.0,2024-11-29,2024-12-29,30,Medium,1.0,228,10.37,0.0,206
PANSARIBlack Chana,3.8,140.0,2025-04-01,2025-05-01,30,Low,0.0,351,13.69,0.0,417
NutrapoornaBesan Ladoo,3.0,140.0,2024-09-10,2024-10-10,30,Low,0.0,148,12.47,0.0,391
JalanChana Besan,4.3,145.0,2024-12-13,2025-01-12,30,Medium,1.0,242,11.24,0.0,259
GaneshGold -,4.3,50.0,2023-10-25,2023-11-24,30,Medium,1.0,0,10.23,0.0,208
Mayil MarkWhole,4.0,73.0,2022-11-21,2022-12-21,30,Medium,1.0,0,10.02,0.0,339
Golden BansiHealthy,4.2,42.0,2022-10-01,2022-10-31,30,Medium,1.0,0,11.12,0.0,222
NiraparaRoasted Rava4.1172,4.1,54.0,2023-11-08,2023-12-08,30,Medium,1.0,0,11.04,0.0,381
MAJORSamba Broken,5.0,115.0,2025-02-06,2025-03-08,30,High,,297,5.0,0.0,298
GRAH LAXMISabudana47,4.0,85.0,2023-11-05,2023-12-05,30,Medium,1.0,0,10.97,0.0,206
PANSARIBlack Chana,3.8,140.0,2025-03-20,2025-04-19,30,Low,0.0,339,14.99,0.0,417
NutrapoornaBesan Ladoo,3.0,140.0,2024-10-21,2024-11-20,30,Low,0.0,189,13.86,0.0,391
Tata SampannWhite,4.0,228.0,2022-12-30,2023-01-29,30,Medium,1.0,0,11.02,0.0,581
MAJOROrdinry Broken,5.0,42.0,2024-12-05,2025-01-04,30,High,,234,5.0,0.0,297
bb RoyalSabudana/Sago,4.0,150.0,2022-12-04,2023-01-03,30,Medium,1.0,0,10.99,0.0,726
bb PopularPoha/Avalakki/Aval/Chivda,3.9,100.0,2024-05-15,2024-06-14,30,Medium,1.0,30,11.91,0.0,656
bb PopularPoha/Avalakki/Aval/Chivda3.912827,3.9,50.0,2023-04-02,2023-05-02,30,Medium,1.0,0,10.41,0.0,657
Safe HarvestPuffed,4.1,112.0,2023-07-13,2023-08-12,30,Medium,1.0,0,10.83,0.0,479
Vijay GoldMedium,3.8,88.0,2022-12-29,2023-01-28,30,Low,0.0,0,14.96,0.0,610
Tata SampannWhite,3.8,64.0,2023-06-05,2023-07-05,30,Low,0.0,0,14.24,0.0,581
DNVSabu Dana4.1330,4.1,96.0,2023-10-09,2023-11-08,30,Medium,1.0,0,10.63,0.0,145
Vijay GoldThick,3.9,95.0,2024-07-29,2024-08-28,30,Medium,1.0,105,10.54,0.0,611
Safe HarvestFoxtail,4.0,135.0,2022-09-19,2022-10-19,30,Medium,1.0,0,11.78,0.0,474
bb RoyalSalted,3.9,35.0,2023-03-06,2023-04-05,30,Medium,1.0,0,10.39,0.0,727
bb RoyalOrganic,4.0,157.0,2024-08-20,2024-09-19,30,Medium,1.0,127,10.86,0.0,713
bb RoyalBajra42084,4.0,90.0,2022-09-10,2022-10-10,30,Medium,1.0,0,10.37,0.0,668
bb RoyalJowar,3.9,450.0,2024-06-17,2024-07-17,30,Medium,1.0,63,11.54,0.0,696
Tata SampannRed,4.0,61.0,2022-09-07,2022-10-07,30,Medium,1.0,0,11.98,0.0,575
bb PopularRagi/Raglu4224,4.0,90.0,2023-03-25,2023-04-24,30,Medium,1.0,0,10.34,0.0,659
bb RoyalOrganic,4.0,196.0,2025-01-14,2025-02-13,30,Medium,1.0,274,10.33,0.0,713
Safe HarvestWhite,4.0,75.0,2022-10-07,2022-11-06,30,Medium,1.0,0,10.92,0.0,485
Sharmaji Ka,3.0,420.0,2023-08-24,2023-09-23,30,Low,0.0,0,12.51,0.0,490
Organic TattvaOrganic,4.0,89.0,2022-11-22,2022-12-22,30,Medium,1.0,0,10.31,0.0,412
HomefillsChia Seed,5.0,267.0,2024-04-17,2024-05-17,30,High,,2,5.0,12.46,245
SwachMakka Poha,5.0,35.0,2023-10-28,2023-11-27,30,High,,0,5.0,0.0,526
MAJORMatta Aval51,5.0,56.0,2024-11-23,2024-12-23,30,High,,222,5.0,0.0,295
Magik CookPoha,5.0,70.0,2023-11-08,2023-12-08,30,High,,0,5.0,0.0,314
Mai RasoiPoha/Avalakki/Aval/Chivda,3.7,50.0,2022-10-28,2022-11-27,30,Low,0.0,0,14.77,0.0,330
Mai RasoiPoha/Avalakki/Aval/Chivda,4.1,90.0,2023-03-24,2023-04-23,30,Medium,1.0,0,11.71,0.0,330
Sweety TastyKolhapuri,4.4,100.0,2024-01-06,2024-02-05,30,Medium,1.0,0,10.57,0.0,529
Dinesh Flour,4.0,60.0,2024-10-18,2024-11-17,30,Medium,1.0,186,11.12,0.0,161
AashirvaadOrganic Whole,4.1,399.0,2024-05-14,2024-06-13,30,Medium,1.0,29,10.09,1.34,26
bb SUPER,5.0,600.0,2024-07-30,2024-08-29,30,High,,106,5.0,0.0,741
NutrapoornaPremium Gold,4.3,495.0,2023-04-30,2023-05-30,30,Medium,1.0,0,11.5,0.0,396
bb RoyalOrganic,3.6,899.0,2024-10-11,2024-11-10,30,Low,0.0,179,14.36,0.0,713
Organic TattvaOrganic,4.0,140.0,2024-05-11,2024-06-10,30,Medium,1.0,26,11.39,2.13,412
Kitchens Of,3.8,130.0,2024-03-07,2024-04-06,30,Low,0.0,0,12.59,0.0,278
Safe HarvestWhole,3.8,425.0,2023-06-14,2023-07-14,30,Low,0.0,0,13.31,0.0,486
Sri Sri,3.9,415.0,2023-06-28,2023-07-28,30,Medium,1.0,0,11.81,0.0,503
AashirvaadDouble Roasted,4.0,82.0,2023-01-25,2023-02-24,30,Medium,1.0,0,10.4,0.0,16
EliteBroken Wheat,4.0,68.0,2023-06-22,2023-07-22,30,Medium,1.0,0,11.57,0.0,173
Natureland OrganicsWhole,3.8,399.0,2023-06-07,2023-07-07,30,Low,0.0,0,12.63,0.0,372
24 Mantra,3.9,110.0,2023-03-01,2023-03-31,30,Medium,1.0,0,11.88,0.0,1
AashirvaadAtta -,4.0,670.0,2024-11-23,2024-12-23,30,Medium,1.0,222,11.35,0.0,10
Natureland OrganicsWheat,4.1,55.0,2023-07-17,2023-08-16,30,Medium,1.0,0,11.76,0.0,371
AHAARSuper Whole,3.8,660.0,2025-03-04,2025-04-03,30,Low,0.0,323,13.05,0.0,8
Double HorseWheat,4.1,75.0,2025-03-09,2025-04-08,30,Medium,1.0,328,11.74,0.0,168
Natureland OrganicsWheat,4.4,70.0,2025-04-01,2025-05-01,30,Medium,1.0,351,10.6,0.0,371
